,ID,Name,Nationality,Club,Pace,DribblingA,Shooting,Defending,Passing,Physicality
2549,191333,K. Noborizato,Japan,Kawasaki Frontale,87.5,72.0,57.5,58.0,58.5,69.0
2550,214630,A. Barrios,Chile,CD Antofagasta,74.0,60.66666666666666,51.5,66.0,50.66666666666666,70.5
2551,200807,K. Freeman,Wales,Sheffield United,69.0,65.66666666666667,50.66666666666666,63.2,55.5,69.75
2552,162407,M. Jakobsen,Denmark,Adelaide United,54.5,59.66666666666666,51.16666666666666,64.4,54.66666666666666,78.25
2553,173671,K. McFadzean,England,Burton Albion,44.5,46.83333333333334,33.833333333333336,66.4,35.833333333333336,73.0
2554,206440,M. Baudry,Congo,SV Zulte-Waregem,55.0,48.83333333333334,27.16666666666667,67.8,42.66666666666666,69.0
2555,172648,S. Blondelle,Belgium,KAS Eupen,46.5,57.83333333333334,40.16666666666666,68.0,55.5,66.75
2556,200553,Nam Joon Jae,Korea Republic,Incheon United FC,79.5,65.33333333333333,59.16666666666666,32.8,55.16666666666666,71.0
2557,192617,T. Perthel,Germany,VfL Bochum 1848,78.0,67.16666666666667,60.33333333333334,61.0,65.5,76.0
2558,204138,R. Ligeon,Netherlands,PEC Zwolle,88.5,68.5,46.83333333333334,61.6,55.5,62.75
2559,213354,T. Margasov,Russia,Lokomotiv Moscow,73.0,61.66666666666666,38.66666666666666,66.4,52.0,60.75
2560,182122,Zou Zheng,China PR,Guangzhou Evergrande Taobao FC,78.0,68.66666666666667,52.66666666666666,67.2,59.33333333333334,66.75
2561,190826,M. Hornschuh,Germany,FC St. Pauli,56.0,58.16666666666666,39.833333333333336,67.6,53.16666666666666,67.25
2562,188779,L. DeVere,Australia,Brisbane Roar,52.5,51.16666666666666,41.333333333333336,64.0,42.66666666666666,71.25
2563,189035,N. Giani,Italy,Spezia,56.0,53.0,42.16666666666666,67.8,33.0,71.25
2564,192363,M. Fenger,Denmark,Hammarby IF,69.5,60.83333333333334,36.833333333333336,66.0,56.16666666666666,73.75
2565,213868,J. Castelletto,Cameroon,Stade Brestois 29,76.0,59.16666666666666,36.333333333333336,66.4,54.33333333333334,74.25
2566,214380,Y. Hinestroza,Colombia,Once Caldas,68.5,68.66666666666667,46.83333333333334,63.6,53.33333333333334,68.5
2567,224876,M. Curado,Argentina,Crotone,57.0,49.66666666666666,38.333333333333336,66.8,36.333333333333336,71.25
2568,228716,Kevin,Spain,RC Celta,71.0,65.5,45.66666666666666,63.8,51.0,62.75
2569,203885,C. Alhadhur,Comoros,Stade Malherbe Caen,67.0,68.33333333333333,46.5,65.0,52.83333333333334,59.25
2570,222830,F. Grillo,Argentina,G?ztepe SK,72.5,62.33333333333334,39.333333333333336,65.6,44.0,76.5
2571,231535,C. Borthwick-Jackson,England,Scunthorpe United,70.5,60.83333333333334,44.5,66.8,62.5,64.75
2572,211056,Luis Valcarce,Spain,CD Numancia,82.5,67.33333333333333,53.33333333333334,58.8,61.83333333333334,72.25
2573,222576,Pleguezuelo,Spain,Arsenal,70.5,66.0,37.66666666666666,67.4,51.16666666666666,66.75
2574,201841,N. Dussenne,Belgium,Royal Excel Mouscron,34.5,53.83333333333334,37.16666666666666,69.8,40.66666666666666,63.0
2575,223857,O. Salinas,Chile,CD Everton de Vi?a del Mar,83.5,67.0,61.16666666666666,32.2,49.33333333333334,67.25
2576,233329,M. Villanueva,Venezuela,CF Reus Deportiu,52.0,54.33333333333334,42.0,65.0,52.83333333333334,72.0
2577,171377,L. L?pez,Mexico,Club Necaxa,40.5,59.16666666666666,48.16666666666666,66.8,51.16666666666666,68.5
2578,189553,Lillo,Spain,CA Osasuna,69.5,62.83333333333334,51.0,63.8,55.0,80.75
2579,217203,L. S?nchez,Argentina,Club Atl?tico Aldosivi,33.0,44.5,35.5,69.4,34.833333333333336,59.0
2580,169843,B. Turner,England,Burton Albion,46.5,45.83333333333334,29.83333333333333,68.4,35.0,72.0
2581,244339,I. Laki?evi?,Serbia,Genoa,69.5,65.0,44.83333333333334,68.0,55.0,66.75
2582,194163,J. Raitala,Finland,Montreal Impact,64.5,62.16666666666666,54.83333333333334,65.2,63.0,74.75
2583,228980,M. Tirpan,Belgium,Sporting Lokeren,73.0,66.0,53.66666666666666,65.4,62.66666666666666,68.5
2584,202102,Yu Hai,China PR,Shanghai SIPG FC,73.5,64.0,53.66666666666666,63.4,64.0,67.0
2585,201079,L. Laverone,Italy,Ascoli,86.5,70.66666666666667,53.16666666666666,57.2,66.5,77.0
2586,199800,Z. Bergdich,Morocco,Os Belenenses,83.0,68.33333333333333,51.33333333333334,64.8,64.33333333333333,71.0
2587,212088,M. Abdul Shafy,Egypt,Al Ahli,73.5,67.5,54.5,65.6,60.5,66.0
2588,241785,V. Amiri,Iran,Trabzonspor,79.0,68.83333333333333,60.5,33.4,57.5,48.25
2589,226170,E. Amor,Argentina,Club Atl?tico Aldosivi,44.5,48.83333333333334,28.0,66.2,38.0,71.5
2590,239738,J. Angulo,Mexico,Santos Laguna,70.5,63.0,43.5,65.4,56.16666666666666,68.75
2591,188538,V. Sasso,France,Os Belenenses,39.0,54.0,28.66666666666667,68.6,42.0,61.75
2592,232571,S. Nakatani,Japan,Nagoya Grampus,74.0,54.83333333333334,29.5,68.0,32.166666666666664,69.75
2593,231292,J. Lewis,Northern Ireland,Norwich City,77.5,68.5,49.33333333333334,64.0,55.83333333333334,66.0
2594,171900,F. Sch?nheim,Germany,1. FC Union Berlin,69.5,58.33333333333334,54.5,64.6,63.16666666666666,70.75
2595,210557,Nuno Campos,Portugal,CD Nacional,78.0,69.16666666666667,50.0,61.8,56.83333333333334,69.5
2596,200574,Kim Won Il,Korea Republic,Jeju United FC,62.5,54.16666666666666,36.0,68.4,43.83333333333334,73.5
2597,230526,Kaio Figueiras,Brazil,Atl?tico Paranaense,71.5,68.5,53.66666666666666,62.6,60.83333333333334,66.25
2598,205951,Rafinha,Brazil,HJK Helsinki,59.5,64.83333333333333,59.0,68.4,64.66666666666667,66.5
2599,212608,J. Mombris,Madagascar,Grenoble Foot 38,75.5,62.0,32.833333333333336,64.0,51.16666666666666,72.5
2600,221312,A. P?rez,Colombia,Quer?taro,68.5,59.66666666666666,34.0,64.8,45.16666666666666,74.5
2601,200577,Lee Yong,Korea Republic,Jeonbuk Hyundai Motors,73.5,65.33333333333333,52.33333333333334,62.2,63.0,73.75
2602,214401,H. Urrego,Colombia,Independiente Santa Fe,57.5,54.83333333333334,31.33333333333333,67.4,40.0,78.0
2603,241026,T. Chancalay,Argentina,Club Atl?tico Col?n,81.5,75.33333333333333,62.33333333333334,39.0,63.5,59.5
2604,200067,Z. Diallo,France,Montreal Impact,42.5,48.33333333333334,41.833333333333336,66.6,48.16666666666666,67.75
2605,229251,V. Mogos,Romania,US Cremonese,78.5,61.33333333333334,53.66666666666666,64.4,60.0,70.25
2606,211844,N. Gavory,France,FC Utrecht,71.5,64.0,54.33333333333334,60.8,69.5,65.0
2607,193157,J. van der Linden,Netherlands,Sydney FC,31.0,52.66666666666666,57.66666666666666,68.8,72.83333333333333,61.5
2608,140422,A. Baptiste,England,Queens Park Rangers,59.0,61.83333333333334,40.0,66.0,42.833333333333336,70.5
2609,214406,A. Acevedo,Chile,CD O'Higgins,47.5,52.66666666666666,30.33333333333333,68.8,35.833333333333336,71.25
2610,232582,W. Andrade,Argentina,Patronato,44.0,47.0,30.16666666666667,66.8,31.33333333333333,68.75
2611,178310,S. Iacoponi,Italy,Parma,82.0,61.16666666666666,33.666666666666664,64.8,38.0,71.0
2612,183686,M. de Luna,Mexico,Guadalajara,54.0,53.16666666666666,36.16666666666666,66.0,43.66666666666666,72.5
2613,205447,M. Kuhn,Germany,SV Wehen Wiesbaden,82.5,67.83333333333333,51.0,59.2,67.66666666666667,68.75
2614,140423,J. Buxton,England,Burton Albion,42.5,47.16666666666666,36.333333333333336,65.6,38.333333333333336,74.75
2615,209800,M. Herrera,Mexico,Club Le?n,59.0,55.5,37.333333333333336,67.4,41.5,63.75
2616,237448,A. Delamea,Slovenia,New England Revolution,62.0,57.66666666666666,32.0,66.6,40.833333333333336,69.25
2617,237960,Mama Bald?,Guinea Bissau,CD Aves,85.0,68.5,55.33333333333334,61.0,57.0,75.75
2618,239752,S. Sch?fer,Germany,1. FC Magdeburg,62.0,52.66666666666666,27.33333333333333,66.4,38.5,68.5
2619,169609,J. Grounds,England,Bolton Wanderers,62.5,60.83333333333334,42.16666666666666,68.6,54.33333333333334,73.0
2620,222346,Shi Ke,China PR,Shanghai SIPG FC,61.5,50.33333333333334,28.83333333333333,69.0,32.833333333333336,71.5
2621,190602,R. Brosco,Italy,Ascoli,39.0,51.5,33.833333333333336,68.8,38.0,73.75
2622,214411,N. Maturana,Chile,Colo-Colo,75.5,65.0,57.33333333333334,46.0,65.83333333333333,57.0
2623,166539,D. Etienne Jr.,Haiti,New York Red Bulls,85.0,70.66666666666667,58.16666666666666,35.2,57.83333333333334,64.25
2624,12940,E. Pogatetz,Austria,LASK Linz,32.5,44.66666666666666,37.0,65.0,36.0,73.25
2625,214412,P. Magalh?es,Chile,CD Antofagasta,75.0,61.16666666666666,43.16666666666666,68.4,52.83333333333334,75.5
2626,235916,V. Mantovani,Italy,US Salernitana 1919,57.5,54.16666666666666,29.0,68.2,35.166666666666664,71.5
2627,234381,J. M?ller,Germany,SG Dynamo Dresden,66.0,54.83333333333334,33.666666666666664,65.8,40.833333333333336,71.25
2628,199566,M. Nelom,Netherlands,Hibernian,76.5,70.5,58.66666666666666,62.4,67.66666666666667,68.75
2629,207502,R. Kristiansen,Norway,SK Brann,82.5,68.0,46.66666666666666,61.4,53.16666666666666,67.0
2630,137359,C. Lepoint,Belgium,KV Kortrijk,45.5,57.66666666666666,67.33333333333333,65.0,57.66666666666666,73.0
2631,211857,Alex Mu?oz,Spain,Real Zaragoza,70.5,58.66666666666666,39.16666666666666,67.0,55.5,70.25
2632,223122,C. Osmanpa?a,Turkey,Akhisar Belediyespor,53.5,53.83333333333334,34.0,67.8,46.5,68.5
2633,208019,D. Bain,France,Le Havre AC,69.5,50.83333333333334,24.83333333333333,68.0,37.16666666666666,77.0
2634,235156,J. Dunne,Republic of Ireland,Heart of Midlothian,53.0,58.33333333333334,35.166666666666664,68.2,43.66666666666666,60.0
2635,206485,R. Camacho,France,Montreal Impact,53.0,59.83333333333334,39.833333333333336,66.2,53.16666666666666,70.0
2636,188821,S. Camille,France,CD Tenerife,85.0,70.83333333333333,47.33333333333334,61.4,55.16666666666666,76.25
2637,169623,P. Hartley,England,Motherwell,48.0,52.33333333333334,31.33333333333333,65.0,43.33333333333334,78.25
2638,243607,D. Pineda,El Salvador,Santa Clara,73.5,69.0,64.33333333333333,28.2,57.5,49.5
2639,215192,G. D?az,Argentina,V?lez Sarsfield,75.0,69.5,57.66666666666666,60.4,69.5,70.0
2640,193688,N. Backman,Sweden,Aarhus GF,54.5,58.83333333333334,48.0,66.6,51.16666666666666,67.25
2641,241049,Gorosabel,Spain,Real Sociedad,65.5,63.33333333333334,41.16666666666666,67.0,52.16666666666666,59.25
2642,222875,J. Kayembe,Belgium,FC Nantes,81.5,68.66666666666667,53.5,37.2,53.5,56.25
2643,223132,K. Kele?,Turkey,Akhisar Belediyespor,75.0,68.5,53.66666666666666,61.8,56.5,64.25
2644,228508,F. Kalig,Germany,FC Erzgebirge Aue,65.5,60.5,43.16666666666666,66.6,48.0,73.5
2645,177564,Bellv?s,Spain,AD Alcorc?n,77.5,73.83333333333333,47.83333333333334,61.4,60.5,74.0
2646,203933,H. Lybohy,Ivory Coast,N?mes Olympique,53.5,42.833333333333336,29.33333333333333,65.2,39.5,73.75
2647,213917,F?bio Cardoso,Portugal,Santa Clara,65.0,60.66666666666666,34.0,66.4,40.333333333333336,73.0
2648,229533,Mesquita,Portugal,CD Feirense,68.0,66.66666666666667,42.5,66.6,44.33333333333334,75.25
2649,237469,Nouhou,Cameroon,Seattle Sounders FC,86.5,66.0,41.333333333333336,60.6,53.33333333333334,79.75
2650,178077,M. Uslu,Turkey,?aykur Rizespor,66.0,66.16666666666667,49.33333333333334,66.0,57.33333333333334,80.0
2651,201886,S. Xulu,South Africa,,74.0,60.16666666666666,53.33333333333334,66.2,58.5,71.25
2652,163998,T. Tzimopoulos,New Zealand,,51.5,55.0,42.16666666666666,64.4,50.66666666666666,79.75
2653,231070,B. Pitt?n,Argentina,Uni?n de Santa Fe,71.0,61.83333333333334,57.16666666666666,66.8,62.5,60.0
2654,186270,G. Ghazaryan,Armenia,GD Chaves,67.0,69.5,68.5,50.0,67.33333333333333,56.25
2655,225440,C. Embalo,Guinea Bissau,Palermo,91.0,72.16666666666667,57.83333333333334,21.8,60.33333333333334,60.25
2656,227232,F. Sotoca,France,Grenoble Foot 38,80.5,60.33333333333334,63.83333333333334,42.4,61.33333333333334,68.5
2657,239010,Delm?s,Spain,Real Zaragoza,68.5,60.33333333333334,39.833333333333336,66.4,51.33333333333334,69.75
2658,187298,H. Rodr?guez,Mexico,Puebla FC,58.5,58.66666666666666,48.5,67.6,48.33333333333334,65.0
2659,211363,T. Lockyer,Wales,Bristol Rovers,68.0,61.66666666666666,33.333333333333336,64.8,49.16666666666666,80.25
2660,230308,L. Balanta,Colombia,Independiente Santa Fe,68.0,58.66666666666666,43.83333333333334,69.6,48.83333333333334,65.0
2661,242340,A. Mulenga,Zambia,Orlando Pirates,73.0,61.83333333333334,68.16666666666667,34.6,55.16666666666666,61.25
2662,224165,J. Huentelaf,Chile,CD Universidad de Concepci?n,80.5,65.66666666666667,62.66666666666666,31.0,56.5,63.25
2663,219558,G. Koomson,Ghana,SK Brann,86.5,68.83333333333333,59.83333333333334,38.2,63.66666666666666,63.0
2664,182694,J. Mattock,England,Rotherham United,71.0,62.66666666666666,44.66666666666666,64.6,59.0,70.25
2665,194726,J. Ahlmann,Denmark,Aalborg BK,73.0,66.0,52.0,64.2,61.83333333333334,63.0
2666,234151,David Carmona,Spain,C?diz CF,78.5,65.83333333333333,45.0,61.4,55.66666666666666,71.75
2667,244648,M. Bara?,Croatia,SK Rapid Wien,60.5,53.0,47.0,66.4,50.0,67.5
2668,214441,A. Contreras,Chile,Universidad de Chile,54.0,51.5,41.5,67.6,49.33333333333334,72.5
2669,233897,M. Fall,Senegal,KAS Eupen,81.5,67.66666666666667,61.5,36.8,58.5,70.0
2670,193195,N. Ben Khalifa,Switzerland,FC St. Gallen,77.0,65.33333333333333,62.5,35.6,61.16666666666666,68.0
2671,138413,M. Kilgallon,England,Hamilton Academical FC,46.0,48.83333333333334,34.0,69.6,42.333333333333336,71.75
2672,234925,K. Pierie,Netherlands,SC Heerenveen,72.5,63.16666666666666,33.166666666666664,66.2,58.83333333333334,67.25
2673,215216,A. Niz,Argentina,Club Atl?tico Tigre,62.0,54.33333333333334,40.333333333333336,68.6,39.333333333333336,73.25
2674,214194,A. Correa,Colombia,La Equidad,77.0,64.5,43.0,62.2,53.0,75.25
2675,221619,V. Cabrera,Argentina,Montreal Impact,68.5,60.33333333333334,36.833333333333336,66.6,45.66666666666666,65.75
2676,224436,S. V?is?nen,Finland,Crotone,54.0,56.66666666666666,39.66666666666666,67.8,49.33333333333334,68.25
2677,193716,D. Wilson,Scotland,Colorado Rapids,58.0,56.33333333333334,36.5,66.2,48.5,75.5
2678,189110,P. Hanlon,Scotland,Hibernian,69.0,59.16666666666666,28.0,66.0,47.66666666666666,76.25
2679,209335,K. Haugen,Norway,Molde FK,74.0,64.83333333333333,53.33333333333334,60.6,65.83333333333333,70.75
2680,233911,Matos,Spain,C?diz CF,80.0,67.66666666666667,43.83333333333334,59.2,57.33333333333334,66.5
2681,232120,S. Moore,United States,CF Reus Deportiu,78.5,65.83333333333333,51.66666666666666,62.4,53.33333333333334,66.5
2682,238008,J. Elliott,England,Philadelphia Union,55.5,50.16666666666666,25.33333333333333,66.0,38.333333333333336,72.5
2683,197817,H. Mosquera,Colombia,Rionegro ?guilas,49.0,49.33333333333334,37.66666666666666,67.4,40.0,68.0
2684,201401,Campabadal,Spain,CD Lugo,70.0,63.16666666666666,38.5,67.2,51.16666666666666,68.5
2685,230074,E. Kwateng,France,FC Nantes,65.5,65.16666666666667,36.833333333333336,69.6,52.66666666666666,58.75
2686,238779,J. Verlaat,Netherlands,SV Sandhausen,49.0,49.16666666666666,28.66666666666667,67.0,37.66666666666666,60.5
2687,179899,A. Sk?lason,Iceland,Sporting Lokeren,71.5,73.66666666666667,61.5,59.6,66.66666666666667,74.25
2688,190651,M. Mart?nez,Argentina,Belgrano de C?rdoba,33.5,42.66666666666666,42.833333333333336,67.4,42.5,74.25
2689,234172,B. Bese,Hungary,Le Havre AC,82.5,61.5,50.5,60.2,46.0,73.25
2690,240060,M. Aarons,England,Norwich City,81.5,73.33333333333333,42.16666666666666,62.2,51.0,62.75
2691,237245,E. Segura,Colombia,Atl?tico Huila,65.0,53.5,28.33333333333333,67.2,35.166666666666664,71.5
2692,174013,Olmo,Spain,CF Reus Deportiu,64.0,58.33333333333334,45.33333333333334,66.8,46.16666666666666,74.25
2693,183741,M. Zullo,Australia,Sydney FC,77.0,74.66666666666667,54.33333333333334,60.8,60.5,73.5
2694,213694,K. Gorr?,Netherlands,CD Nacional,76.5,68.33333333333333,63.66666666666666,33.8,60.16666666666666,56.0
2695,223934,B. Yardımcı,Turkey,Bursaspor,75.5,64.16666666666667,36.66666666666666,68.4,54.66666666666666,67.75
2696,229054,L. G?r,Turkey,BB Erzurumspor,33.5,51.16666666666666,28.0,67.4,37.16666666666666,66.75
2697,230334,Jess? Ferdeira,Brazil,Am?rica FC (Minas Gerais),65.0,59.0,52.5,67.8,61.0,69.75
2698,237502,D. Johnsen,Norway,Ajax,81.0,69.66666666666667,62.0,32.6,62.33333333333334,55.25
2699,239550,A. Gravillon,France,Pescara,53.5,51.83333333333334,32.833333333333336,66.6,38.16666666666666,71.5
2700,215999,D. D?az,Chile,Curic? Unido,55.5,52.0,26.0,66.6,32.5,74.0
2701,201408,S. D'Elia,Italy,Ascoli,78.5,63.0,46.33333333333334,64.4,55.83333333333334,71.5
2702,221376,A. Pulji?,Croatia,Al Faisaly,57.5,56.0,40.5,68.2,41.333333333333336,70.25
2703,233409,R. Gumny,Poland,Lech Pozna?,86.5,66.33333333333333,32.5,61.0,53.5,61.75
2704,223426,B. Zech,Austria,SCR Altach,70.0,51.5,31.83333333333333,67.4,44.83333333333334,69.5
2705,228290,J. Laporte,France,Clermont Foot 63,59.5,50.16666666666666,29.83333333333333,66.8,34.166666666666664,75.75
2706,231874,J. Horn,Germany,1. FC K?ln,80.0,62.0,39.5,63.6,51.66666666666666,67.25
2707,183490,J. van den Bergh,Germany,Holstein Kiel,70.5,64.83333333333333,45.33333333333334,65.2,56.0,69.5
2708,183746,A. Vr?ajevi?,Bosnia Herzegovina,Akhisar Belediyespor,77.5,65.16666666666667,57.5,65.8,65.83333333333333,63.5
2709,208323,C. Rivieyran,France,Chamois Niortais Football Club,70.0,67.33333333333333,45.5,63.4,57.33333333333334,77.25
2710,243907,D. Koita,France,En Avant de Guingamp,66.5,61.66666666666666,43.33333333333334,69.0,47.0,66.0
2711,208324,P. Polomat,France,AS Saint-?tienne,78.0,62.33333333333334,48.0,62.6,61.33333333333334,74.0
2712,222660,Hwang Hyun Soo,Korea Republic,FC Seoul,57.0,50.83333333333334,44.83333333333334,67.8,32.0,71.0
2713,232132,Joaqu?n,Spain,Real Valladolid CF,70.5,51.83333333333334,47.16666666666666,65.0,56.33333333333334,68.25
2714,232388,Vitor Costa,Brazil,CD Aves,75.5,64.5,55.0,63.0,61.5,66.5
2715,165064,J. Promes,Netherlands,VVV-Venlo,47.5,54.5,47.0,66.4,55.83333333333334,67.5
2716,237000,R. Cannon,United States,FC Dallas,85.5,66.33333333333333,38.16666666666666,63.6,52.16666666666666,69.5
2717,243401,Andr? Vidigal,Portugal,Fortuna Sittard,82.5,70.0,57.33333333333334,27.0,58.66666666666666,56.0
2718,193482,Zequinha,Portugal,Vit?ria de Set?bal,73.5,70.16666666666667,67.5,39.6,63.66666666666666,59.5
2719,224205,M. Barbieri,Argentina,Uni?n La Calera,76.0,71.5,60.33333333333334,38.6,59.16666666666666,57.0
2720,203982,J. Valencia,Colombia,Independiente Santa Fe,75.5,65.66666666666667,53.66666666666666,63.8,65.5,67.25
2721,220878,M. Cacutalua,Germany,FC Erzgebirge Aue,72.5,56.16666666666666,40.16666666666666,68.2,40.5,67.5
2722,166862,J. Wright,England,Sheffield United,47.0,57.5,28.5,68.2,41.333333333333336,65.5
2723,197839,Leonardo,Brazil,Houston Dynamo,34.0,50.16666666666666,34.0,65.6,47.16666666666666,74.25
2724,216271,J. van Aken,Netherlands,Sheffield Wednesday,58.0,60.0,37.5,67.2,48.33333333333334,68.25
2725,241103,Z. Vanheusden,Belgium,Standard de Li?ge,64.0,55.33333333333334,38.333333333333336,67.2,47.83333333333334,66.75
2726,162512,S. Cuthbert,Scotland,Stevenage,49.0,50.5,33.166666666666664,64.8,44.66666666666666,75.5
2727,176849,P. Gibaud,France,Grenoble Foot 38,65.5,62.16666666666666,47.0,69.0,49.66666666666666,74.5
2728,219090,R. Osorio,Chile,CD O'Higgins,70.5,58.33333333333334,31.66666666666667,66.2,35.0,73.75
2729,237010,Deng Hanwen,China PR,Guangzhou Evergrande Taobao FC,76.0,66.5,48.0,64.8,52.5,62.5
2730,240082,M. Lysov,Russia,Lokomotiv Moscow,74.5,66.83333333333333,48.83333333333334,62.6,57.66666666666666,65.0
2731,202708,L. Palun,Gabon,KSV Cercle Brugge,72.5,63.66666666666666,52.5,65.6,56.0,70.5
2732,230356,Ata?lfo Anjos,Brazil,Am?rica FC (Minas Gerais),72.0,64.66666666666667,58.0,67.4,58.83333333333334,73.0
2733,219605,C. Cuevas,Chile,FK Austria Wien,81.0,68.0,55.0,63.8,62.33333333333334,68.25
2734,232661,M. Bareiro,Argentina,Defensa y Justicia,68.0,61.16666666666666,51.66666666666666,68.0,56.66666666666666,68.5
2735,181205,A. Hlou?ek,Czech Republic,Legia Warszawa,72.5,60.83333333333334,55.33333333333334,63.0,63.16666666666666,76.25
2736,198103,J. Leist,Germany,SG Sonnenhof Großaspach,46.5,52.5,33.0,65.0,36.5,72.5
2737,221144,Alain Oyarzun,Spain,CD Numancia,72.0,68.66666666666667,60.83333333333334,46.8,64.66666666666667,59.0
2738,204761,G. Hall,England,Queens Park Rangers,61.0,51.5,37.66666666666666,67.2,40.833333333333336,69.5
2739,224986,Jes?s Valent?n,Spain,C?rdoba CF,66.0,49.33333333333334,46.33333333333334,65.8,57.33333333333334,73.5
2740,236506,M. Senesi,Argentina,San Lorenzo de Almagro,60.0,54.66666666666666,33.666666666666664,68.0,38.66666666666666,67.25
2741,223195,O. Ovacıklı,Turkey,?aykur Rizespor,65.5,62.16666666666666,44.16666666666666,67.2,56.66666666666666,63.75
2742,229851,A. Al Bulayhi,Saudi Arabia,Al Hilal,64.5,53.16666666666666,30.33333333333333,66.4,32.166666666666664,74.25
2743,233437,S. Hlanti,South Africa,,71.0,61.0,37.833333333333336,66.2,56.66666666666666,60.25
2744,212958,K. Opare,United States,DC United,68.0,57.66666666666666,35.5,66.2,39.66666666666666,74.75
2745,220126,M. Diagne,Senegal,AS Nancy Lorraine,72.0,53.33333333333334,30.33333333333333,65.8,41.16666666666666,73.75
2746,184031,Lic?,Portugal,Os Belenenses,73.0,69.16666666666667,64.0,44.4,64.5,70.0
2747,198624,J. Shaughnessy,Republic of Ireland,St. Johnstone FC,70.5,59.5,19.33333333333333,65.6,42.16666666666666,74.75
2748,214753,J. Mu?oz,Chile,CD Palestino,78.0,69.33333333333333,58.33333333333334,40.2,57.66666666666666,66.25
2749,220386,Iv?n Rodr?guez,Spain,M?laga CF,71.0,64.0,48.33333333333334,64.6,52.83333333333334,61.25
2750,201955,M. Ha?dara,France,Racing Club de Lens,73.0,65.66666666666667,51.66666666666666,66.4,57.16666666666666,73.25
2751,210147,M. Al Harbi,Saudi Arabia,Al Ittihad,77.5,65.16666666666667,44.16666666666666,62.4,60.16666666666666,70.5
2752,240099,K. R?egg,Switzerland,FC Z?rich,82.0,65.33333333333333,40.66666666666666,64.4,55.5,70.5
2753,244963,Ivanildo Fernandes,Portugal,Moreirense FC,62.0,46.0,31.33333333333333,65.6,40.833333333333336,75.0
2754,211428,Etxeberr?a,Spain,CD Numancia,73.5,65.0,37.0,63.0,58.66666666666666,72.0
2755,230372,Helito Caldeira,Brazil,Fluminense,64.0,62.0,57.5,69.2,60.33333333333334,64.75
2756,236260,A. Santamar?a,Peru,Puebla FC,66.0,61.83333333333334,62.33333333333334,68.6,63.0,64.5
2757,183524,S. Lowry,Australia,Perth Glory,56.5,57.33333333333334,38.0,62.8,54.83333333333334,79.75
2758,241381,M. Madisha,South Africa,,71.5,62.83333333333334,48.0,71.0,45.83333333333334,61.75
2759,181477,N. Boogaard,Australia,Newcastle Jets,49.0,46.0,26.5,64.6,37.16666666666666,73.75
2760,231142,Nuno Tom?s,Portugal,Os Belenenses,57.5,53.83333333333334,33.333333333333336,67.2,35.666666666666664,74.0
2761,188390,G. Galitsios,Greece,Royal Excel Mouscron,67.0,65.66666666666667,35.666666666666664,66.8,68.0,67.5
2762,190438,F. Semb Berge,Norway,Odds BK,48.0,47.83333333333334,43.33333333333334,66.2,49.16666666666666,71.5
2763,214759,R. de la Fuente,Chile,CD Universidad de Concepci?n,73.5,68.16666666666667,52.5,63.4,58.33333333333334,67.75
2764,170472,J. Parr,Norway,Strømsgodset IF,71.0,66.66666666666667,55.83333333333334,62.2,57.5,68.0
2765,189160,G. McCleary,Jamaica,Reading,78.0,66.0,68.83333333333333,46.8,63.33333333333334,62.5
2766,209643,M. Viloti?,Serbia,FC St. Gallen,47.0,58.33333333333334,47.83333333333334,68.6,46.16666666666666,67.25
2767,239340,J. Chabot,Germany,FC Groningen,43.0,48.16666666666666,30.66666666666667,66.6,38.5,71.75
2768,214765,M. Herrera,Argentina,Club Atl?tico Lan?s,65.5,61.83333333333334,47.16666666666666,65.4,54.16666666666666,74.0
2769,223981,M. Clark,England,Vitesse,69.5,64.33333333333333,49.83333333333334,66.0,53.66666666666666,69.5
2770,234989,A. Benedetti,Italy,Cittadella,77.0,67.33333333333333,44.16666666666666,66.4,54.66666666666666,62.25
2771,223726,E. Ka?,Turkey,Yeni Malatyaspor,75.5,71.16666666666667,62.5,63.0,66.0,65.0
2772,214767,L. Balbi,Argentina,Extremadura UD,77.5,69.33333333333333,48.33333333333334,61.8,56.0,73.75
2773,237039,L. Lamprou,Greece,Fortuna Sittard,83.0,66.5,64.83333333333333,29.8,56.33333333333334,62.75
2774,241135,J. Collins,Nigeria,SC Paderborn 07,84.5,68.16666666666667,37.16666666666666,60.0,51.33333333333334,70.25
2775,193264,P. Farkas,Austria,FC Red Bull Salzburg,82.0,66.33333333333333,53.83333333333334,61.8,59.33333333333334,74.25
2776,192241,R. Grant,Australia,Sydney FC,70.5,67.16666666666667,57.83333333333334,62.0,59.0,79.25
2777,198642,D. Ulvestad,Norway,Kristiansund BK,45.0,51.16666666666666,43.83333333333334,65.4,40.16666666666666,73.0
2778,212467,H. Mar?n,Mexico,Guadalajara,64.5,52.33333333333334,37.16666666666666,67.8,46.0,66.5
2779,224243,D. Dos Santos,Netherlands,Heracles Almelo,87.0,72.16666666666667,58.0,41.8,62.0,57.75
2780,232691,Kim Min Hyeok,Korea Republic,Sagan Tosu,78.5,48.33333333333334,29.16666666666667,65.8,29.66666666666667,72.5
2781,207860,A. Maund,United States,Vancouver Whitecaps FC,55.5,50.66666666666666,40.0,66.2,43.66666666666666,71.5
2782,188916,H. Eyj?lfsson,Iceland,,73.5,56.16666666666666,42.833333333333336,67.0,48.83333333333334,69.0
