,ID,Name,Nationality,Club,Pace,DribblingA,Shooting,Defending,Passing,Physicality
1495,213553,M. Ferrier,England,Walsall,86.0,65.5,60.33333333333334,27.0,49.16666666666666,74.5
1496,225075,J. G?nther-Schmidt,Germany,FC Carl Zeiss Jena,70.0,64.5,61.83333333333334,26.6,50.16666666666666,56.25
1497,238900,E. Demirovi?,Bosnia Herzegovina,FC Sochaux-Montb?liard,62.5,61.66666666666666,63.33333333333334,37.0,38.16666666666666,66.75
1498,224570,A. Jackson-Hamel,Canada,Montreal Impact,77.5,57.83333333333334,61.0,31.4,42.333333333333336,67.0
1499,204860,K. Hemmings,England,Notts County,73.0,63.5,61.83333333333334,33.0,45.83333333333334,60.25
1500,231484,W. Ponce,Chile,CD Universidad de Concepci?n,68.0,60.33333333333334,60.33333333333334,30.2,39.0,63.75
1501,221502,J. Hamilton,Canada,Toronto FC,77.5,59.66666666666666,60.16666666666666,29.2,39.66666666666666,66.5
1502,205887,C. Woodrow,England,Barnsley,62.5,60.83333333333334,63.5,33.4,45.83333333333334,57.75
1503,231743,K. Davis,England,Aston Villa,70.0,64.16666666666667,56.83333333333334,42.0,47.0,71.25
1504,239936,N. Guerra,Chile,Universidad de Chile,72.5,64.66666666666667,59.5,25.6,44.5,62.25
1505,165185,C. Davies,Wales,Mansfield Town,62.0,60.0,65.5,35.6,48.0,75.25
1506,216387,S. San?,Germany,Karlsruher SC,73.0,64.0,61.0,32.8,34.0,62.25
1507,224070,N. Ioannidis,Greece,Clube Sport Mar?timo,69.0,59.5,61.5,31.6,45.16666666666666,70.5
1508,221511,E. Markkanen,Finland,Dalkurd FF,63.0,49.0,62.83333333333334,35.8,49.16666666666666,71.0
1509,240969,J. Carranza,Argentina,Club Atl?tico Banfield,72.0,64.66666666666667,60.5,32.0,48.83333333333334,55.25
1510,226122,J. Arias,Curacao,FC Emmen,61.0,54.66666666666666,60.66666666666666,31.6,40.333333333333336,64.5
1511,200779,J. Clarke-Harris,England,Coventry City,77.5,59.0,61.16666666666666,26.4,34.5,69.5
1512,244046,Patrick,Cape Verde,CD Tondela,68.5,56.33333333333334,63.16666666666666,30.8,48.5,56.5
1513,219727,L. P?rez,Italy,Cosenza,71.0,64.0,64.0,32.8,54.66666666666666,63.75
1514,232785,C. Togashi,Japan,FC Tokyo,74.5,62.16666666666666,60.5,28.8,39.833333333333336,65.75
1515,118359,L. Miller,Scotland,Livingston FC,53.5,61.0,64.33333333333333,46.0,59.83333333333334,77.5
1516,175963,T. R?ttger,Germany,SG Sonnenhof Großaspach,71.5,70.5,62.33333333333334,38.8,50.0,71.75
1517,181852,Han Peng,China PR,Beijing Renhe FC,45.5,58.33333333333334,64.0,30.4,54.5,67.0
1518,238686,P. Sohm,Germany,Hallescher FC,76.5,65.5,61.33333333333334,27.4,56.33333333333334,65.5
1519,244834,E. Pern?a,Venezuela,Deportes Iquique,59.0,60.16666666666666,62.66666666666666,26.8,42.333333333333336,58.0
1520,232291,S. Silva,Sweden,AIK,73.5,69.5,62.83333333333334,35.6,60.66666666666666,55.25
1521,195427,J. Stockley,England,Exeter City,66.0,58.5,56.0,35.4,38.5,77.0
1522,225893,J. Sambenito,Paraguay,,71.0,67.66666666666667,61.16666666666666,28.6,50.33333333333334,55.0
1523,181095,J. ?ezn??ek,Czech Republic,Viktoria Plze?,72.0,60.16666666666666,62.16666666666666,41.4,53.5,67.5
1524,241002,E. Sabbi,United States,Hobro IK,89.5,73.0,57.66666666666666,26.8,45.16666666666666,65.0
1525,234097,R. Tarife?o,Chile,Audax Italiano,80.0,67.16666666666667,65.0,27.6,52.5,46.75
1526,235377,Bruno Gomes,Brazil,CD Aves,73.5,61.16666666666666,64.83333333333333,26.4,50.5,56.5
1527,185205,Evandro,Brazil,FC Seoul,74.0,65.16666666666667,60.66666666666666,32.6,49.0,67.25
1528,219254,G. Castillejos,Argentina,San Mart?n de San Juan,53.5,54.83333333333334,64.16666666666667,34.4,47.0,61.25
1529,227446,K. van Veen,Netherlands,Northampton Town,52.5,60.16666666666666,66.33333333333333,28.2,53.0,65.5
1530,223095,F. Palacios Mart?nez,Spain,1. FC N?rnberg,73.0,75.0,63.16666666666666,32.0,56.33333333333334,52.5
1531,222585,F. Fydriszewski,Argentina,Newell's Old Boys,52.0,56.0,63.66666666666666,34.4,40.333333333333336,64.25
1532,222843,Ronan,Brazil,Rio Ave FC,31.0,53.0,64.33333333333333,31.4,41.66666666666666,58.25
1533,243580,I. Openda,Belgium,Club Brugge KV,87.5,60.83333333333334,59.16666666666666,27.2,43.0,53.5
1534,198269,J. Jervis,England,AFC Wimbledon,87.0,63.0,57.66666666666666,35.6,46.0,66.25
1535,239997,Raul Asencio,Spain,Benevento,71.5,61.33333333333334,58.83333333333334,29.0,46.16666666666666,60.0
1536,237438,Erik Exp?sito,Spain,C?rdoba CF,62.0,60.0,60.66666666666666,33.4,40.833333333333336,56.25
1537,244350,J. Donisa,France,Red Star FC,73.5,60.66666666666666,64.83333333333333,39.2,58.66666666666666,54.25
1538,215170,R. Salinas,Argentina,V?lez Sarsfield,45.5,57.16666666666666,65.0,37.8,39.333333333333336,67.5
1539,225667,C. Chaplin,England,Coventry City,82.5,68.83333333333333,61.33333333333334,35.6,53.66666666666666,63.75
1540,225668,K. Grant,England,Charlton Athletic,87.0,63.0,59.5,35.6,41.333333333333336,57.75
1541,199301,Hwang Il Soo,Korea Republic,Ulsan Hyundai FC,89.5,70.5,59.0,36.2,61.83333333333334,50.75
1542,206469,T. Fountas,Greece,SKN St. P?lten,76.5,73.66666666666667,63.5,45.4,64.16666666666667,56.0
1543,236678,S. Lo Faso,Italy,Palermo,76.5,64.66666666666667,62.16666666666666,28.6,61.5,54.0
1544,183945,F. Brustad,Norway,Hamilton Academical FC,87.5,60.0,55.66666666666666,35.8,52.16666666666666,67.5
1545,234636,A. Pavlovi?,Serbia,SK Rapid Wien,66.5,61.0,63.0,29.8,40.833333333333336,64.25
1546,237708,M. Sylla,France,AS Monaco,76.0,64.33333333333333,61.5,25.6,50.16666666666666,57.0
1547,177036,K. Gu?d?,Slovakia,SV Sandhausen,50.0,56.16666666666666,62.33333333333334,57.0,50.16666666666666,74.5
1548,193422,T. Børven,Norway,Odds BK,71.0,63.5,63.5,33.6,50.16666666666666,61.25
1549,244112,D. Kyereh,Ghana,SV Wehen Wiesbaden,85.0,65.83333333333333,60.66666666666666,25.6,39.16666666666666,62.25
1550,204689,I. Ou?draogo,Burkina Faso,SKN St. P?lten,82.0,63.83333333333334,62.83333333333334,25.6,41.333333333333336,68.75
1551,216979,R. Dadashov,Azerbaijan,SC Preußen M?nster,59.0,54.5,65.33333333333333,35.8,48.0,66.75
1552,234899,O. Franco,Paraguay,Rionegro ?guilas,47.5,55.66666666666666,64.0,29.4,40.0,67.0
1553,179860,R. Reid,England,Forest Green Rovers,79.5,61.83333333333334,62.83333333333334,34.2,48.66666666666666,73.0
1554,245396,V. Supriaga,Ukraine,Dynamo Kyiv,80.5,68.83333333333333,59.33333333333334,20.4,37.5,50.0
1555,211095,N. Brock-Madsen,Denmark,Birmingham City,62.5,54.16666666666666,58.66666666666666,38.4,41.66666666666666,68.0
1556,53655,J. Bothroyd,England,Hokkaido Consadole Sapporo,28.5,55.83333333333334,65.33333333333333,32.8,60.83333333333334,64.0
1557,203416,L. Norris,England,Colchester United,64.0,58.33333333333334,65.5,30.0,48.33333333333334,66.25
1558,235161,J. Maja,England,Sunderland,76.0,59.66666666666666,62.66666666666666,30.2,50.66666666666666,53.5
1559,246172,S. Chukwueze,Nigeria,Villarreal CF,84.5,67.16666666666667,59.33333333333334,23.2,50.66666666666666,53.25
1560,222878,T. Walker,England,Mansfield Town,83.0,67.83333333333333,62.5,34.4,45.66666666666666,57.25
1561,237726,N. Venema,Netherlands,FC Utrecht,71.0,59.16666666666666,60.66666666666666,26.4,45.0,54.25
1562,230303,Marcelo Vildeia,Brazil,Gr?mio,84.0,68.83333333333333,65.0,33.4,48.66666666666666,53.25
1563,241312,Hu Jinghang,China PR,Henan Jianye FC,76.5,63.5,61.66666666666666,25.2,39.0,75.75
1564,183712,S. M?lders,Germany,TSV 1860 M?nchen,55.5,53.0,66.0,39.8,44.83333333333334,70.75
1565,155041,C. Mackail-Smith,Scotland,Wycombe Wanderers,70.0,66.5,62.83333333333334,39.2,55.0,73.75
1566,201891,D. Tadi?,Austria,TSV Hartberg,75.0,64.66666666666667,64.16666666666667,31.4,55.16666666666666,71.5
1567,215459,G. Karlen,Switzerland,Neuch?tel Xamax,71.5,61.16666666666666,63.0,34.2,50.33333333333334,62.5
1568,216227,K. Jackson,England,Ipswich Town,90.0,62.16666666666666,60.83333333333334,32.8,43.0,55.5
1569,236196,Nito Carbelho,Brazil,Fluminense,73.5,65.66666666666667,62.0,38.8,53.66666666666666,58.75
1570,239268,N. Manzambi,Switzerland,Real Sporting de Gij?n,75.0,65.5,59.33333333333334,27.6,44.83333333333334,61.25
1571,243624,J. Thomassen,Netherlands,De Graafschap,66.0,63.0,62.5,25.8,44.83333333333334,67.0
1572,214185,S. Romero,Colombia,Atl?tico Bucaramanga,73.0,66.16666666666667,63.33333333333334,38.4,63.0,50.5
1573,239795,C. Ekuban,Italy,Trabzonspor,79.5,60.5,59.66666666666666,29.0,50.83333333333334,76.5
1574,206263,T. Hopper,England,Southend United,65.0,63.33333333333334,61.33333333333334,27.6,45.0,72.25
1575,226232,J. Pohl,Denmark,FC Groningen,87.0,64.83333333333333,58.5,36.2,47.83333333333334,68.5
1576,231353,E. Iyoha,Germany,FC Erzgebirge Aue,85.0,63.5,61.5,22.0,49.0,57.5
1577,239545,J. God?nez,Mexico,Guadalajara,69.0,58.5,60.33333333333334,34.2,45.16666666666666,64.75
1578,232122,Everton,Brazil,Clube Sport Mar?timo,61.0,61.5,62.5,32.4,48.66666666666666,59.0
1579,232379,N. Ishihara,Japan,Vegalta Sendai,62.0,64.16666666666667,67.5,34.8,54.66666666666666,59.25
1580,231614,F. Reese,Germany,SpVgg Greuther F?rth,77.5,60.83333333333334,59.83333333333334,42.2,49.16666666666666,60.0
1581,232896,T. Miyayoshi,Japan,Hokkaido Consadole Sapporo,76.5,68.33333333333333,61.0,27.8,38.5,64.75
1582,203457,M. Fetsch,Germany,Hallescher FC,57.0,54.66666666666666,61.16666666666666,41.0,47.33333333333334,68.0
1583,192450,A. Cook,England,Walsall,66.0,58.83333333333334,61.33333333333334,29.2,49.5,80.5
1584,210883,L. Miracoli,Italy,Brescia,49.5,54.16666666666666,62.83333333333334,31.4,40.0,70.75
1585,199620,S. Payne,England,Bristol Rovers,78.5,65.16666666666667,60.16666666666666,32.0,45.83333333333334,65.0
1586,224965,C. Doidge,Wales,Bolton Wanderers,64.0,62.33333333333334,60.0,32.8,39.5,72.0
1587,225735,D. Baumann,Germany,FC W?rzburger Kickers,67.5,62.0,61.16666666666666,31.8,48.5,68.0
1588,237256,J. Ebobisse,United States,Portland Timbers,83.5,63.5,60.33333333333334,28.0,47.66666666666666,70.25
1589,244684,V. Damascan,Moldova,Torino,68.5,62.33333333333334,63.33333333333334,24.8,55.0,58.25
1590,122066,R. K?nig,Germany,FSV Zwickau,31.0,52.16666666666666,67.33333333333333,39.6,48.66666666666666,61.25
1591,199636,M. Guezoui,France,Valenciennes FC,77.5,59.0,61.5,21.0,43.66666666666666,60.5
1592,235989,N. Briasco,Armenia,Club Atl?tico Hurac?n,66.5,62.5,62.16666666666666,28.4,45.33333333333334,56.5
1593,190937,Q. Amarikwa,United States,Montreal Impact,73.5,69.83333333333333,59.16666666666666,30.0,52.83333333333334,71.25
1594,216795,C. Long,England,Fleetwood Town,77.0,63.83333333333334,60.16666666666666,31.4,47.0,64.75
1595,214492,Y. Mena,Colombia,Itag?? Leones FC,90.0,67.16666666666667,62.83333333333334,36.2,53.83333333333334,64.0
1596,200925,T. R?hle,Germany,SC Preußen M?nster,74.5,64.33333333333333,61.0,31.8,57.33333333333334,65.75
1597,226781,K. Shelton,United States,Sporting Kansas City,80.5,62.5,56.5,39.4,47.33333333333334,67.0
1598,188381,J. Dal?,France,AS Nancy Lorraine,60.5,62.5,63.33333333333334,25.0,50.5,62.5
1599,230624,U. Nayir,Turkey,Bursaspor,74.5,59.33333333333334,62.83333333333334,26.4,42.833333333333336,62.5
1600,245732,A. Kampetsis,Greece,Panathinaikos FC,69.5,60.33333333333334,61.0,28.8,43.66666666666666,61.25
1601,208869,D. Poleon,England,Crawley Town,86.5,63.0,61.0,25.2,47.0,66.25
1602,245733,H. Weydandt,Germany,Hannover 96,60.5,50.66666666666666,61.0,36.2,37.833333333333336,69.75
1603,224230,A. D?az,Mexico,Club Atlas,73.5,65.66666666666667,62.0,31.8,55.16666666666666,62.75
1604,202727,J. Mendes,France,AC Ajaccio,73.5,59.16666666666666,63.16666666666666,37.8,53.0,63.0
1605,228327,F. Azemi,Norway,Sandefjord Fotball,78.0,66.16666666666667,60.83333333333334,43.6,53.33333333333334,70.0
1606,213993,F. Forte,Italy,Waasland-Beveren,59.0,62.5,63.0,29.8,37.5,56.5
1607,243946,A. Erceg,Croatia,Brøndby IF,71.5,63.66666666666666,60.0,31.6,46.5,64.5
1608,193260,M. Pink,Austria,SK Sturm Graz,60.5,57.33333333333334,63.16666666666666,30.4,44.5,65.25
1609,204782,S. Yesil,Germany,KFC Uerdingen 05,74.5,69.66666666666667,63.16666666666666,26.6,44.33333333333334,55.75
1610,232174,O. Hawkins,England,Portsmouth,63.5,58.0,61.0,58.2,38.16666666666666,69.5
1611,235252,A. Arroyo,Panama,Santa Clara,69.0,56.16666666666666,59.5,30.6,33.0,60.5
1612,186869,G. Cummins,Republic of Ireland,Cork City,72.5,62.5,60.33333333333334,39.2,48.83333333333334,79.0
1613,237563,A. Badji,Senegal,Djurg?rdens IF,84.5,58.33333333333334,58.0,30.8,38.66666666666666,70.5
1614,239611,M. Eisa,Sudan,Bristol City,77.0,62.83333333333334,60.5,27.4,50.83333333333334,62.25
1615,200701,G. Beretta,Italy,Ascoli,68.0,60.33333333333334,61.66666666666666,28.6,50.16666666666666,69.5
1616,233216,P. Tietz,Germany,FC Carl Zeiss Jena,55.0,58.66666666666666,57.33333333333334,34.4,41.16666666666666,63.5
1617,190720,T. Ricketts,Canada,Toronto FC,87.0,60.0,58.33333333333334,26.8,43.83333333333334,65.5
1618,232963,T. Kanamori,Japan,Kashima Antlers,90.0,70.0,57.83333333333334,33.8,49.33333333333334,67.5
1619,233732,D. Okereke,Nigeria,Spezia,86.0,66.66666666666667,57.0,28.4,40.16666666666666,55.75
1620,239365,A. Petre,Romania,Esbjerg fB,67.0,60.0,61.16666666666666,28.0,44.16666666666666,68.25
1621,190981,M. Bakenga,Norway,Tromsø IL,76.0,65.16666666666667,58.0,38.6,46.66666666666666,62.25
1622,177414,T. Pope,England,Port Vale,45.5,56.33333333333334,63.66666666666666,37.0,48.5,84.5
1623,238344,Pablo Fern?ndez,Spain,Real Sporting de Gij?n,65.0,53.83333333333334,65.0,39.4,49.0,60.75
1624,215817,D. Islamovic,Sweden,?stersunds FK,47.0,54.5,63.33333333333334,34.4,48.0,63.25
1625,234249,S. Surridge,England,Oldham Athletic,66.0,58.5,61.0,30.6,38.833333333333336,68.25
1626,236553,E. Huth,Germany,1. FC Kaiserslautern,77.5,61.83333333333334,61.33333333333334,23.6,45.5,63.5
1627,225036,R. Steer,Colombia,Once Caldas,62.5,55.33333333333334,62.5,31.2,52.66666666666666,64.75
1628,167437,D. Stroh-Engel,Germany,Karlsruher SC,51.0,51.5,63.83333333333334,37.6,47.16666666666666,63.0
1629,237581,D. Orgill,Jamaica,Wolfsberger AC,76.0,60.83333333333334,60.0,37.8,39.0,68.5
1630,224270,B. Gschweidl,Austria,Wolfsberger AC,71.0,59.83333333333334,61.16666666666666,27.4,37.66666666666666,63.75
1631,226576,A. Rodr?guez,Colombia,Independiente Santa Fe,82.0,64.33333333333333,60.0,37.8,54.33333333333334,63.75
1632,163856,C. Dagnall,England,Bury,69.5,66.83333333333333,63.66666666666666,33.0,47.83333333333334,71.5
1633,239121,H. Al Ghaddioui,Morocco, SSV Jahn Regensburg,53.5,54.16666666666666,64.0,31.6,36.333333333333336,63.25
1634,197907,M. Sansores,Mexico,Monarcas Morelia,70.5,63.0,59.16666666666666,37.4,47.83333333333334,60.0
1635,193557,F. Nouble,England,Colchester United,81.5,58.33333333333334,60.5,33.4,53.0,66.25
1636,238104,Zhu Jianrong,China PR,Shanghai Greenland Shenhua FC,64.0,54.16666666666666,55.33333333333334,43.4,49.0,71.25
1637,243994,Willy,Spain,Extremadura UD,68.5,59.5,63.16666666666666,28.0,47.16666666666666,69.0
1638,244250,P. Owusu,Germany,DSC Arminia Bielefeld,72.5,53.33333333333334,58.83333333333334,38.4,39.5,68.0
1639,244762,L. Diaby Fadiga,France,OGC Nice,67.0,61.33333333333334,61.33333333333334,29.0,54.5,56.0
1640,227871,J. Mendy,Senegal,Dundee FC,85.0,65.0,60.83333333333334,27.2,41.833333333333336,72.25
1641,232479,T. Nishimura,Japan,PFC CSKA Moscow,76.0,64.0,63.66666666666666,25.4,55.0,62.0
1642,190239,J. Bowery,England,Crewe Alexandra,77.0,63.83333333333334,58.0,33.6,43.0,67.0
1643,245538,K. Furuhashi,Japan,Vissel Kobe,76.5,67.66666666666667,57.83333333333334,26.8,56.16666666666666,53.0
1644,238627,M. Demb?l?,France,AS Nancy Lorraine,76.0,60.5,60.5,26.6,44.5,57.5
1645,235301,P. Schmidt,Austria,FC Admira Wacker M?dling,77.0,63.0,59.33333333333334,24.0,45.0,53.0
1646,243749,S. Mamba,Germany,FC Energie Cottbus,89.5,63.83333333333334,59.66666666666666,28.4,42.833333333333336,66.5
1647,241190,T. Kn?ll,Germany,1. FC N?rnberg,59.0,60.5,60.0,28.4,43.5,56.5
1648,200487,P. Prosenik,Austria,SV Mattersburg,50.0,57.16666666666666,61.66666666666666,37.0,49.0,72.25
1649,238631,L. Schnellbacher,Germany,VfR Aalen,80.0,68.5,61.0,27.4,44.0,57.25
1650,202025,J. Faucher,France,Red Star FC,70.0,63.16666666666666,63.0,28.4,48.5,60.5
1651,238633,P. Breitkreuz,Germany,FC W?rzburger Kickers,57.5,57.0,61.16666666666666,28.6,36.833333333333336,58.75
1652,224301,K. ?widerski,Poland,Jagiellonia Białystok,63.5,62.0,64.83333333333333,31.2,51.33333333333334,62.25
1653,196910,G. ?lvarez,Bolivia,Al Hazem,63.5,57.16666666666666,64.0,28.6,43.16666666666666,67.0
1654,239918,Allef,Brazil,Vit?ria de Set?bal,62.5,66.83333333333333,64.5,27.6,45.5,58.25
1655,214321,G. Mart?nez,Chile,San Luis de Quillota,70.5,60.66666666666666,62.0,30.0,48.83333333333334,61.0
1656,226609,Cho Suk Jae,Korea Republic,Daegu FC,83.0,66.16666666666667,56.83333333333334,27.8,42.66666666666666,63.75
1657,232754,T. Amang,Cameroon,Molde FK,86.5,67.0,59.16666666666666,39.2,46.83333333333334,74.75
1658,236339,Z. Sanogo,Burkina Faso,TSV Hartberg,91.0,68.5,57.0,31.8,51.66666666666666,46.0
1659,152116,J. Aigner,Austria,SCR Altach,36.0,58.83333333333334,66.16666666666667,32.0,49.5,62.25
1660,242740,Tiago Marques,Brazil,Jeju United FC,69.0,56.33333333333334,62.83333333333334,26.6,34.5,61.0
1661,212790,J. Thiar?,Senegal,Le Havre AC,77.0,67.83333333333333,60.5,25.4,46.33333333333334,56.0
1662,190518,F. Kastrati,Kosovo,Kristiansund BK,81.0,63.16666666666666,61.0,43.6,51.0,76.75
1663,213815,M. Uhre,Denmark,Brøndby IF,84.5,62.33333333333334,58.5,35.6,43.83333333333334,67.25
1664,197945,R. Bowman,England,Motherwell,68.0,63.0,60.66666666666666,35.2,43.83333333333334,78.5
1665,230717,T. Kadewere,Zimbabwe,Le Havre AC,77.5,68.0,58.66666666666666,38.6,52.0,66.5
1666,240959,Steven Prieto,Spain,Real Oviedo,62.0,58.0,62.0,29.8,44.83333333333334,63.75
1667,235842,A. Pinamonti,Italy,Frosinone,53.5,62.16666666666666,62.16666666666666,26.8,43.33333333333334,54.0
1668,221763,Kim Shin,Korea Republic,Gyeongnam FC,67.5,63.16666666666666,58.33333333333334,29.2,52.16666666666666,66.5
1669,170309,F. Piovaccari,Italy,C?rdoba CF,54.5,62.66666666666666,65.66666666666667,37.8,49.83333333333334,65.0
1670,216390,O. ?lvarez,Colombia,Patriotas Boyac? FC,82.0,65.16666666666667,55.83333333333334,24.0,47.83333333333334,59.25
1671,212041,M. Ingebrigtsen,Norway,Tromsø IL,81.0,68.66666666666667,60.83333333333334,42.2,53.5,63.25
1672,243017,D. Kelly,Jamaica,DC United,80.5,61.5,62.16666666666666,24.4,38.5,58.75
1673,231754,M. Ngombo,Belgium,Ascoli,75.5,59.83333333333334,59.33333333333334,26.2,41.16666666666666,55.0
1674,200527,G. Mebrahtu,Australia,Sparta Praha,91.0,66.0,61.83333333333334,28.8,55.33333333333334,45.5
1675,234063,A. Ponce,Venezuela,,75.5,62.16666666666666,60.66666666666666,24.8,39.16666666666666,59.25
1676,202321,Gerard Oliva,Spain,Cracovia,58.0,53.16666666666666,57.5,41.4,49.83333333333334,57.5
1677,239191,S. Demhasaj,Switzerland,FC Luzern,56.0,55.0,67.66666666666667,34.4,42.16666666666666,53.75
1678,189783,M. Di Piazza,Italy,Cosenza,85.5,63.0,60.5,26.8,48.33333333333334,56.25
1679,237144,B. Fern?ndez,Colombia,Deportivo Pasto,56.0,61.33333333333334,60.33333333333334,28.8,38.0,53.0
1680,240730,K. Zohi,Ivory Coast,RC Strasbourg Alsace,80.0,65.33333333333333,60.33333333333334,23.4,43.5,52.75
1681,237403,J. Cox,Panama,Am?rica de Cali,48.0,52.5,66.66666666666667,34.2,33.833333333333336,66.75
1682,233568,Lee Sang Heon,Korea Republic,Jeonnam Dragons,71.0,64.83333333333333,56.83333333333334,45.2,48.83333333333334,60.75
1683,224865,C. Wighton,Scotland,Heart of Midlothian,81.0,64.16666666666667,57.33333333333334,25.6,51.0,61.5
1684,237409,Y. Segawa,Japan,Kashiwa Reysol,85.5,64.5,61.16666666666666,30.2,54.5,61.0
1685,237665,K. Chinen,Japan,Kawasaki Frontale,76.5,65.83333333333333,60.5,24.8,45.83333333333334,63.5
1686,199780,M. Exslager,Germany,SC Fortuna K?ln,68.0,65.66666666666667,61.16666666666666,40.8,50.16666666666666,71.5
1687,199014,D. McMillan,Republic of Ireland,St. Johnstone FC,68.0,61.5,61.83333333333334,31.0,47.83333333333334,66.25
1688,171881,C. Sammon,Republic of Ireland,Motherwell,68.5,62.66666666666666,61.0,43.2,48.0,85.0
1689,243307,Xesc Regis,Spain,SD Eibar,65.0,58.16666666666666,61.16666666666666,28.2,46.16666666666666,52.0
1690,242284,M. Dauda,Ghana,RSC Anderlecht,85.5,66.5,63.83333333333334,27.0,51.66666666666666,57.0
1691,189808,P. Madden,Republic of Ireland,Fleetwood Town,71.0,63.16666666666666,63.16666666666666,35.6,49.83333333333334,69.0
1692,187761,E. Doyle,Republic of Ireland,Bradford City,64.5,65.0,64.5,29.4,56.16666666666666,68.0
1693,241266,W. Geubbels,France,AS Monaco,84.5,64.33333333333333,61.5,28.8,51.66666666666666,52.0
1694,230515,Vagn?o Junior,Brazil,Cear? Sporting Club,77.5,75.83333333333333,63.5,32.4,63.33333333333334,45.75
1695,238196,A. Sigurðsson,Iceland,PFC CSKA Moscow,74.0,65.66666666666667,54.5,44.8,51.5,63.0
1696,244343,Ricardo Rodrigues,Portugal,CD Aves,73.5,67.16666666666667,61.66666666666666,30.6,51.66666666666666,58.5
1697,200826,M. Quiroga,Argentina,Curic? Unido,52.0,52.66666666666666,61.16666666666666,33.8,42.833333333333336,67.75
1698,230523,Iuliano Alfaro,Brazil,Bahia,59.0,66.33333333333333,63.66666666666666,31.2,53.66666666666666,58.25
1699,222078,B. Jamieson IV,United States,LA Galaxy,83.0,67.5,60.5,33.0,46.33333333333334,59.75
1700,212356,Y. Otubanjo,Nigeria,LASK Linz,74.0,64.5,61.5,22.8,45.5,57.0
1701,215684,K. Mensah,Denmark,Brøndby IF,87.5,69.0,60.66666666666666,36.0,53.66666666666666,63.25
1702,168583,P. B?rger,Austria,SV Mattersburg,53.5,60.5,64.0,34.2,54.0,74.75
1703,242312,A. Adam,Saudi Arabia,Al Taawoun,75.0,60.16666666666666,62.0,23.6,42.833333333333336,64.5
1704,193160,N. Belvito,France,Grenoble Foot 38,50.0,56.66666666666666,60.16666666666666,27.2,44.5,68.75
1705,240783,T. Campbell,England,Stoke City,78.5,62.0,62.33333333333334,35.2,52.0,67.25
1706,232593,M. Suzuki,Japan,V-Varen Nagasaki,77.5,62.16666666666666,59.83333333333334,21.6,45.16666666666666,53.25
1707,230290,D?niro Prestes,Brazil,Cear? Sporting Club,51.5,56.83333333333334,62.83333333333334,31.6,43.5,69.0
1708,187796,K. Dennis,England,Notts County,69.0,63.83333333333334,66.83333333333333,38.0,48.33333333333334,73.75
1709,207510,T. Lee,Japan,Urawa Red Diamonds,68.0,63.0,65.33333333333333,40.8,46.5,65.75
1710,226710,G. Scamacca,Italy,PEC Zwolle,54.0,57.16666666666666,61.0,35.6,50.33333333333334,61.25
1711,231575,L. Vaca,Bolivia,,65.5,59.0,65.5,28.6,44.66666666666666,54.75
1712,238743,H. Wright,United States,FC Schalke 04,65.5,55.5,61.0,27.2,45.5,57.5
1713,242071,Borja Llarena,Spain,CD Tenerife,83.0,67.66666666666667,61.83333333333334,39.0,50.0,55.25
1714,195481,J. Proctor,England,Rotherham United,71.0,59.5,60.16666666666666,35.0,51.33333333333334,69.5
1715,194714,M. Karlsen,Norway,Ranheim Fotball,55.0,56.16666666666666,62.83333333333334,41.2,46.0,68.75
1716,242075,J. Sargent,United States,SV Werder Bremen,77.5,65.66666666666667,60.66666666666666,34.6,52.83333333333334,61.75
1717,182427,Yang Xu,China PR,Tianjin Quanjian FC,51.5,59.33333333333334,59.16666666666666,32.4,52.5,65.0
1718,242333,Jauregi,Spain,Levante UD,59.5,57.33333333333334,63.33333333333334,27.0,38.0,53.75
1719,233121,C. Timite,Ivory Coast,Amiens SC,72.0,56.66666666666666,58.66666666666666,38.4,44.5,61.5
1720,236193,Dillson Teixeiro,Brazil,Paran?,68.5,64.83333333333333,61.0,42.2,48.66666666666666,67.0
1721,177313,A. Williams,England,Northampton Town,73.5,62.0,64.16666666666667,28.4,44.33333333333334,64.25
1722,202659,M. S?derqvist,Sweden,Kalmar FF,85.0,69.0,61.83333333333334,32.4,52.16666666666666,59.25
1723,225955,M. Kvasina,Austria,SV Mattersburg,56.0,56.33333333333334,58.0,31.2,44.0,62.25
1724,233892,T. Sandoval,Argentina,Club Atl?tico Col?n,66.5,57.16666666666666,56.5,29.4,40.0,62.5
1725,242598,D. Lajud,Mexico,Monterrey,74.5,61.66666666666666,62.66666666666666,27.0,54.5,56.25
1726,178089,D. Williams,Australia,Wellington Phoenix,79.0,65.16666666666667,63.16666666666666,39.2,52.0,57.75
1727,223916,A. Jones,England,Bradford City,67.0,62.83333333333334,59.0,37.2,50.66666666666666,58.25
1728,212398,K. Angielski,Poland,Wisła Płock,71.0,64.83333333333333,62.0,28.8,54.16666666666666,58.75
1729,212910,A. Gnanduillet,Ivory Coast,Blackpool,67.0,52.83333333333334,62.66666666666666,34.8,45.83333333333334,73.5
1730,215982,M. Mancosu,Italy,Montreal Impact,68.5,61.0,65.16666666666667,29.4,50.33333333333334,61.5
1731,242098,P. Vranjic?n,Argentina,Alianza Petrolera,55.5,59.5,62.33333333333334,35.2,41.66666666666666,60.5
1732,244403,A. Taoui,France,Toulouse Football Club,70.5,64.66666666666667,60.0,29.2,49.66666666666666,56.5
